MRP,SP,cat_url,description,img_url,product_url,title,
55,51.15,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Bhagirathi Rajgira Atta / Amaranth Flour is an effective source of Protein, Iron, Calcium and Fibre. It helps to strengthen your bones and will help you to stay healthy. Buy Bhagirathi Rajgira Atta / Amaranth Flour online now.",https://www.jiomart.com/images/product/420x420/490010463/bhagirathi-rajgira-peeth-atta-200-g-0-20201001.jpg,https://www.jiomart.com/p/groceries/bhagirathi-rajgira-peeth-atta-200-g/490010463,https://www.jiomart.com/p/groceries/bhagirathi-rajgira-peeth-atta-200-g/490010463,Bhagirathi Rajgira Peeth / Atta 200 g
60,55.8,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Madam Besan is a gluten-free flour used in the preparation of several sweet and savoury snacks. The super-fine flour prepared from pure chana dal has an earthy aroma and binding nature thus making it a key ingredient while preparing pakodas, traditional potato and vegetable bhajiyas and some sweet dishes. The hygienic packaging ensures the product remains fresh over a period of time. Buy Madam Besan online now!",https://www.jiomart.com/images/product/420x420/490100438/madam-besan-500-g-0-20200918.jpg,https://www.jiomart.com/p/groceries/madam-besan-500-g/490100438,https://www.jiomart.com/p/groceries/madam-besan-500-g/490100438,Madam Besan 500 g
36,33.48,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,Madam Roasted Rawa is a variation of the popular South Indian breakfast item. It is served hot and is to be eaten along with coconut chutney. A dash of ghee poured on the top of rawa adds to the overall taste. Buy Madam Roasted Rawa online now!,https://www.jiomart.com/images/product/420x420/490100440/madam-roasted-rawa-500-g-0-20201013.jpg,https://www.jiomart.com/p/groceries/madam-roasted-rawa-sooji-500-g/490100440,https://www.jiomart.com/p/groceries/madam-roasted-rawa-sooji-500-g/490100440,Madam Roasted Rawa 500 g
75,56.25,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Desi Kitchen Rajgira Flour is easy to digest and rich in taste. It is used during fast days and is rich in calcium and antioxidants. It is mostly used for making pancakes, kheer / porridge. Buy Desi Kitchen Rajgira Flour online now! ",https://www.jiomart.com/images/product/420x420/491418324/desi-kitchen-rajgira-flour-500-g-0-20200805.jpg,https://www.jiomart.com/p/groceries/desi-kitchen-rajgira-flour-500-g/491418324,https://www.jiomart.com/p/groceries/desi-kitchen-rajgira-flour-500-g/491418324,Desi Kitchen Rajgira Flour 500 g
49,36.75,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,,https://www.jiomart.com/images/product/420x420/590033851/desi-kitchen-kuttu-atta-200-g-0-20201015.jpg,https://www.jiomart.com/p/groceries/desi-kitchen-kuttu-atta-200-g/590033851,https://www.jiomart.com/p/groceries/desi-kitchen-kuttu-atta-200-g/590033851,Desi Kitchen Kuttu Atta 200 g
40,20,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Maida is used for both desserts and savoury items. It is self-rising flour and is suited for making cakes, pastries and other baking food items. Besides this, you can also use it for making paratha, puris and other forms of bread too. Buy Maida online now!",https://www.jiomart.com/images/product/420x420/491349661/maida-500-g-0-20200910.jpg,https://www.jiomart.com/p/groceries/maida-500-g/491349661,https://www.jiomart.com/p/groceries/maida-500-g/491349661,Maida 500 g
52,48.36,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Aashirvaad Whole Wheat Atta is a healthy option for those who prefer rotis and chapattis (Indian bread) to rice. As this atta or wheat flour is known to contain three parts of the whole wheat grain, you can be assured of wholesome nourishment when you are eating rotis made from this wheat flour. Buy Aashirvaad Whole Wheat Atta online now!",https://www.jiomart.com/images/product/420x420/490000032/aashirvaad-whole-wheat-atta-1-kg-0-20200621.jpeg,https://www.jiomart.com/p/groceries/aashirvaad-whole-wheat-atta-1-kg/490000032,https://www.jiomart.com/p/groceries/aashirvaad-whole-wheat-atta-1-kg/490000032,Aashirvaad Whole Wheat Atta 1 kg
400,325,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Now get the goodness of health in every bite with Good Life MP Wheat Chakki Atta. This product incorporates the many benefits of Wheat and lets your body maintain a nutrient balance. It is made of nutritious wheat grains. Also, it has a sweet and aromatic taste that gives you fuller and softer rotis, every single time. Buy Good Life MP Wheat Chakki Atta online now!",https://www.jiomart.com/images/product/420x420/491458273/good-life-mp-wheat-chakki-atta-10-kg-0-20200628.jpg,https://www.jiomart.com/p/groceries/good-life-mp-wheat-chakki-atta-10-kg/491458273,https://www.jiomart.com/p/groceries/good-life-mp-wheat-chakki-atta-10-kg/491458273,Good Life MP Wheat Chakki Atta 10 kg
80,40,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Maida is used for both desserts and savoury items. It is self-rising flour and is suited for making cakes, pastries and other baking food items. Besides this, you can also use it for making paratha, puris and other forms of bread too. Buy Maida online now!",https://www.jiomart.com/images/product/420x420/491349662/maida-1-kg-0-20200910.jpg,https://www.jiomart.com/p/groceries/maida-1-kg/491349662,https://www.jiomart.com/p/groceries/maida-1-kg/491349662,Maida 1 kg
43,21.5,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Rawa, more popularly known as Sooji, is an important ingredient used in every Indian kitchen. Right from the delicious sooji ka halwa to a nutritious Upma, sooji can instantly take care of your hunger and save your day. Buy Rawa online now!",https://www.jiomart.com/images/product/420x420/491349664/rawa-500-g-0-20200901.jpg,https://www.jiomart.com/p/groceries/rawa-sooji-500-g/491349664,https://www.jiomart.com/p/groceries/rawa-sooji-500-g/491349664,Sooji Rawa 500 g
80,40,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Besan is one of the most commonly used ingredients in Indian kitchens. It is made by grinding Chickpea Flour and serves as an excellent source of important nutrients and fibers. Apart from adding an aromatic flavor to your food, besan goes a long way in adding health benefits to your lifestyle. Buy Besan online now!",https://www.jiomart.com/images/product/420x420/491349648/besan-500-g-0-20200628.jpg,https://www.jiomart.com/p/groceries/besan-500-g/491349648,https://www.jiomart.com/p/groceries/besan-500-g/491349648,Besan 500 g
160,80,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Besan is one of the most commonly used ingredients in Indian kitchens. It is made by grinding Chickpea Flour and serves as an excellent source of important nutrients and fibers. Apart from adding an aromatic flavor to your food, besan goes a long way in adding health benefits to your lifestyle. Buy Besan online now!",https://www.jiomart.com/images/product/420x420/491349649/besan-1-kg-0-20200910.jpg,https://www.jiomart.com/p/groceries/besan-1-kg/491349649,https://www.jiomart.com/p/groceries/besan-1-kg/491349649,Besan 1 kg
86,43,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Rawa, more popularly known as Sooji, is an important ingredient used in every Indian kitchen. Right from the delicious sooji ka halwa to a nutritious Upma, sooji can instantly take care of your hunger and save your day. Buy Rawa online now!",https://www.jiomart.com/images/product/420x420/491349663/rawa-sooji-1-kg-0-20200628.jpg,https://www.jiomart.com/p/groceries/rawa-sooji-1-kg/491349663,https://www.jiomart.com/p/groceries/rawa-sooji-1-kg/491349663,Sooji Rawa 1 kg
245,210,https://www.jiomart.com/c/groceries/staples/atta-flours-sooji/26,"Aashirvaad Whole Wheat Atta is made from the choicest grains. It is heavy on the palm, golden amber in colour and hard to bite. It is carefully ground using the modern chakki grinding process for the perfect balance of colour, taste and nutrition which also ensures that this atta contains 0% maida. Buy Aashirvaad Whole Wheat Atta online today.",https://www.jiomart.com/images/product/420x420/490000038/aashirvaad-superior-mp-whole-wheat-atta-5-kg-0-20200901.jpg,https://www.jiomart.com/p/groceries/aashirvaad-whole-wheat-atta-5-kg/490000038,https://www.jiomart.com/p/groceries/aashirvaad-whole-wheat-atta-5-kg/490000038,Aashirvaad Whole Wheat Atta 5 kg
90,82,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Pick N Cook Urad Gota is a rich source of Protein and Vitamins. It is a healthy pulse which can easily be added to your daily diet. It is a powerful source of nutrition and a versatile part of any healthy diet. Buy Pick N Cook Urad Gota online now!,https://www.jiomart.com/images/product/420x420/490356538/pick-n-cook-white-urad-gota-500-g-0-20200921.jpg,https://www.jiomart.com/p/groceries/pick-n-cook-urad-gota-500-g/490356538,https://www.jiomart.com/p/groceries/pick-n-cook-urad-gota-500-g/490356538,Pick N Cook White Urad Gota 500 g
119,109,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,"Who doesn't love that savoury flavour of home-cooked food! Now with Pick N Cook Small Chawli, cooking your favourite lobia recipe is simpler than ever. Made of premium quality beans, this is the product that you certainly can't do without. Buy Pick N Cook Small Chawli online now!",https://www.jiomart.com/images/product/420x420/490356536/pick-n-cook-small-chawli-500-g-0-20200901.jpg,https://www.jiomart.com/p/groceries/pick-n-cook-chawli-small-500-g/490356536,https://www.jiomart.com/p/groceries/pick-n-cook-chawli-small-500-g/490356536,Pick N Cook Small Chawli 500 g
102,94.86,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Singdana or Peanut are a great source of essential nutrients. Consume it daily to enjoy its health benefits. It is great for snacking while on the go or can also be added in desserts and cakes or even mixed other nuts which makes a tasty treat. Buy Satyam Singdana online today.,https://www.jiomart.com/images/product/420x420/490012497/satyam-singdana-500-g-0-20201009.jpg,https://www.jiomart.com/p/groceries/satyam-singdana-peanuts-500-g/490012497,https://www.jiomart.com/p/groceries/satyam-singdana-peanuts-500-g/490012497,Satyam Singdana 500 g
94,86,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Pick N Cook White Chitra Rajma carries necessary vitamins and nutrients that you require on an everyday level. Rajma is a rich source of cholesterol-lowering fibre. Pick N Cook offer premium quality rajma highly well-known for their wonderful taste and simple to cook quality. Buy Pick N Cook White Chitra Rajma online now!,https://www.jiomart.com/images/product/420x420/490555269/pick-n-cook-chitra-white-rajma-500-g-0-20200901.jpg,https://www.jiomart.com/p/groceries/pick-n-cook-chitra-white-rajma-500-g/490555269,https://www.jiomart.com/p/groceries/pick-n-cook-chitra-white-rajma-500-g/490555269,Pick N Cook White Chitra Rajma 500 g
87,79,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Pick N Cook Moong Chilka has immeasurable benefits. It can fulfil the nutritional and dietary requirements of an entire meal. It has various positive impacts on one's health and body. Buy Pick N Cook Moong Chilka online now!,https://www.jiomart.com/images/product/420x420/490479133/pick-n-cook-moong-chilka-500-g-0-20200910.jpg,https://www.jiomart.com/p/groceries/pick-n-cook-moong-chilka-500-g/490479133,https://www.jiomart.com/p/groceries/pick-n-cook-moong-chilka-500-g/490479133,Pick N Cook Chilka Moong 500 g
88,80,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Pick N Cook Premium Urad Dal is a rich source of Protein and Vitamins. It is a healthy pulse which can easily be added to your daily diet. It is a powerful source of nutrition and a versatile part of any healthy diet. Buy Pick N Cook Premium Urad Dal online now!,https://www.jiomart.com/images/product/420x420/490555258/pick-n-cook-premium-urad-dal-500-g-0-20200901.jpg,https://www.jiomart.com/p/groceries/pick-n-cook-premium-urad-dal-500-g/490555258,https://www.jiomart.com/p/groceries/pick-n-cook-premium-urad-dal-500-g/490555258,Pick N Cook Premium Urad Dal 500 g
62,56,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Pick N Cook Masoor Whole has immeasurable benefits. It has constituted an important part of Indian cuisine. It can fulfil the nutritional and dietary requirements of an entire meal. It has various positive impacts on one's health and body. Buy Pick N Cook Black Masoor Whole online now!,https://www.jiomart.com/images/product/420x420/490398114/pick-n-cook-whole-masoor-500-g-0-20200901.jpg,https://www.jiomart.com/p/groceries/pick-n-cook-masoor-whole-500-g/490398114,https://www.jiomart.com/p/groceries/pick-n-cook-masoor-whole-500-g/490398114,Pick N Cook Whole Masoor 500 g
77,70,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Pick N Cook Matki commonly called as matki is a popular vegetarian dish usually served as curry. The product contains the high content of protein and vitamins. The quality of the product is superior with consistent grain size. Buy Pick N Cook Matki online now!,https://www.jiomart.com/images/product/420x420/490555275/pick-n-cook-matki-500-g-0-20200901.jpg,https://www.jiomart.com/p/groceries/pick-n-cook-matki-500-g/490555275,https://www.jiomart.com/p/groceries/pick-n-cook-matki-500-g/490555275,Pick N Cook Matki 500 g
82,74,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Pick N Cook Bold Kabuli Chana has immeasurable benefits. It can fulfil the nutritional and dietary requirements of an entire meal. Buy Pick N Cook Bold Kabuli Chana online now!,https://www.jiomart.com/images/product/420x420/490423874/pick-n-cook-dollar-bold-kabuli-chana-500-g-0-20200901.jpg,https://www.jiomart.com/p/groceries/pick-n-cook-kabuli-chana-dollar-bold-500-g/490423874,https://www.jiomart.com/p/groceries/pick-n-cook-kabuli-chana-dollar-bold-500-g/490423874,Pick N Cook Dollar / Bold Kabuli Chana 500 g
64,59.52,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Chana Dal is a rich source of protein and can be used in a variety of recipes. It's grown under specific conditions to increase its nutritive. Chana dal is dried and roasted to remove moisture. Buy this product today to make a nutritious meal. Buy Tata Sampann High Protein Unpolished Chana Dal online now!,https://www.jiomart.com/images/product/420x420/490830943/tata-sampann-high-protein-unpolished-chana-dal-500-g-0-20200814.jpg,https://www.jiomart.com/p/groceries/tata-sampann-high-protein-unpolished-chana-dal-500-g/490830943,https://www.jiomart.com/p/groceries/tata-sampann-high-protein-unpolished-chana-dal-500-g/490830943,Tata Sampann High Protein Unpolished Chana Dal 500 g
45,39.99,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Soya granules are used as an additive in many recipes. It is popularly known as textured vegetable protein around the world. This adds to the Protein value of your regular dishes. Fortune Soya Chunks are great in taste and nourishment. This is good for lactating mothers and old aged people. Granules are easy to digest. This is a boon for pregnant women and for school going girls. It helps in your children's growth by providing physical & mental growth. Buy Fortune Soya Chunks online now!,https://www.jiomart.com/images/product/420x420/491161238/fortune-soya-wadi-chunks-200-g-0-20200627.jpg,https://www.jiomart.com/p/groceries/fortune-soya-wadi-chunks-200-g/491161238,https://www.jiomart.com/p/groceries/fortune-soya-wadi-chunks-200-g/491161238,Fortune Soya Wadi / Chunks 200 g
105,85,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,,https://www.jiomart.com/images/product/420x420/490356541/pick-n-cook-raw-peanuts-singdhana-500-g-0-20200621.jpeg,https://www.jiomart.com/p/groceries/pick-n-cook-raw-peanuts-singdhana-500-g/490356541,https://www.jiomart.com/p/groceries/pick-n-cook-raw-peanuts-singdhana-500-g/490356541,Pick N Cook Peanuts / Singdhana 500 g
71,60,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,"Good Life Rajma Red is definitely fit for a kingly meal. High on taste and packed with protein, red kidney beans are selected from the finest growers. It is then air packed in a way that it provides optimal freshness when opened. Buy Good Life Rajma Red online now!",https://www.jiomart.com/images/product/420x420/491187270/good-life-rajma-red-500-gm-pp-0-20200522.jpg,https://www.jiomart.com/p/groceries/good-life-rajma-red-500-g/491187270,https://www.jiomart.com/p/groceries/good-life-rajma-red-500-g/491187270,Good Life Red Rajma 500 g
79,64,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Urad Dal Chilka is a commonly used dal in the Indian kitchen. Good Life Urad Dal Chhilka is extremely nutritious and high in Protein. It is a premium quality product that can be used regularly for cooking purpose. It has various positive impacts on one's health and body. Buy Good Life Urad Dal Chhilka online now!,https://www.jiomart.com/images/product/420x420/491187273/good-life-urad-dal-chilka-500-g-0-20201009.jpg,https://www.jiomart.com/p/groceries/good-life-urad-dal-chilka-500-g/491187273,https://www.jiomart.com/p/groceries/good-life-urad-dal-chilka-500-g/491187273,Good Life Chilka Urad Dal 500 g
86,74,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Good Life Whole Moong is one of the light meal to digest. It is often given to people recovering from any illness. It contains antioxidants which are very healthy for the good functioning of the human body. It can be included in our daily diet as it can fulfil the nutritional and dietary requirements of an entire meal. Buy Good Life Whole Moong online now!,https://www.jiomart.com/images/product/420x420/491187309/good-life-moong-whole-500-g-0-20201009.jpg,https://www.jiomart.com/p/groceries/good-life-moong-whole-500-g/491187309,https://www.jiomart.com/p/groceries/good-life-moong-whole-500-g/491187309,Good Life Whole Moong 500 g
169,137,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Tata Sampann High Protein Unpolished Toor Dal is used in making a variety of dishes. It will surely fit into your daily diet. Buy Tata Sampann High Protein Unpolished Toor Dal online now!,https://www.jiomart.com/images/product/420x420/490830932/tata-sampann-high-protein-unpolished-tur-arhar-dal-1-kg-0-20200910.jpg,https://www.jiomart.com/p/groceries/tata-sampann-high-protein-unpolished-tur-arhar-dal-1-kg/490830932,https://www.jiomart.com/p/groceries/tata-sampann-high-protein-unpolished-tur-arhar-dal-1-kg/490830932,Tata Sampann High Protein Unpolished Tur / Arhar Dal 1 kg
280,238,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,"Tur / Arhar Dal, also called pigeon peas, are one of the most common dishes that are made in homes on a daily basis. This cereal is very nutritive and rich in proteins. The dried peas may be sprouted briefly, then cooked, for a flavour different from the green or dried peas. Buy Tur / Arhar Dal online now!",https://www.jiomart.com/images/product/420x420/491417390/toor-arhar-dal-2-kg-0-20201013.jpg,https://www.jiomart.com/p/groceries/tur-arhar-dal-2-kg/491417390,https://www.jiomart.com/p/groceries/tur-arhar-dal-2-kg/491417390,Tur / Arhar Dal 2 kg
100,75,https://www.jiomart.com/c/groceries/staples/dals-pulses/17,Good Life Raw Peanuts is a healthy snack and the right choice for you. You can easily roast them at home. They are loaded with the goodness of health and taste. Buy Good Life Raw Peanuts online now!,https://www.jiomart.com/images/product/420x420/491278616/good-life-raw-peanuts-500-g-0-20201009.jpg,https://www.jiomart.com/p/groceries/good-life-raw-peanuts-500-g/491278616,https://www.jiomart.com/p/groceries/good-life-raw-peanuts-500-g/491278616,Good Life Raw Peanuts 500 g
400,372,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillete Mach3 Start Cartridges are engineered for a closer shave without all the redness. It has DuraComfort provides long-lasting comfort and feature advanced skin guards that prepare your hair to be cut while the gel strip helps to protect against redness. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491468313/gillete-mach3-start-cartridges-4-pcs-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillete-mach3-start-cartridges-4-pcs/491468313,https://www.jiomart.com/p/groceries/gillete-mach3-start-cartridges-4-pcs/491468313,Gillete Mach3 Start Cartridges 4 pcs
250,230,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Mach3 Manual Shaving Razor delivers a close shave, without causing redness. It features three dura-comfort blades and lubrication strip that glides to help you protect the skin from irritation and to shave your facial hair with ease. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490081028/gillette-mach3-manual-shaving-razor-3-blades-0-20200918.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-manual-shaving-razor-3-blades/490081028,https://www.jiomart.com/p/groceries/gillette-mach3-manual-shaving-razor-3-blades/490081028,Gillette Mach3 Manual Shaving Razor 3 Blades
535,479,,"Dynamix Cow Ghee is excellent for cooking and stir-frying. Ghee can be consumed for better digestion. It stimulates muscle movements, strengthens the sense organs, nourishes the skin and improves complexion. Buy Dynamix Cow Ghee online now!",https://www.jiomart.com/images/product/420x420/490010152/dynamix-cow-ghee-1-l-pouch-0-20200826.jpg,https://www.jiomart.com/p/groceries/dynamix-cow-ghee-1-l-pouch/490010152,https://www.jiomart.com/p/groceries/dynamix-cow-ghee-1-l-pouch/490010152,Dynamix Cow Ghee 1 L (Pouch)
65,48,,"Known for its immensely beneficial nutritive values, Moowing Cow Curd is a soft and smoothly set curd/dahi that forms an integral part of the daily Indian diet. It is probiotic in nature and owns a prominent quota of medicinal value. It provides you with your daily calcium intake. So go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/491695030/moowing-cow-curd-1-kg-pouch-0-20200820.jpg,https://www.jiomart.com/p/groceries/moowing-fresh-thick-curd-1-kg-pouch/491695030,https://www.jiomart.com/p/groceries/moowing-fresh-thick-curd-1-kg-pouch/491695030,Moowing Cow Curd 1 kg (Pouch)
135,99,,"Bring an oozing twist to your dishes with Britannia Classic Cheese Spreadz. It is a good source of calcium and milk proteins. Cheese can give a lip-smacking flavour to every dish, you can either consume it whole, or can even melt it in your food. So go ahead and buy this product online today.",https://www.jiomart.com/images/product/420x420/490007348/britannia-cheese-spreadz-classic-180-g-container--0-20200621.jpeg,https://www.jiomart.com/p/groceries/britannia-cheese-spreadz-classic-180-g-container/490007348,https://www.jiomart.com/p/groceries/britannia-cheese-spreadz-classic-180-g-container/490007348,Britannia Classic Cheese Spreadz 180 g (Container)
110,99,,"Bring an oozing twist to your dishes with The Laughing Cow Cheese Block. It is a good source of calcium and milk proteins. Cheese can give a lip-smacking flavour to every dish, you can either consume it whole, or can even melt it in your food. So go ahead and buy this product online today.",https://www.jiomart.com/images/product/420x420/491599697/the-laughing-cow-cheese-block-120-g-carton-0-20200926.jpg,https://www.jiomart.com/p/groceries/the-laughing-cow-cheese-round-120-g-box/491599697,https://www.jiomart.com/p/groceries/the-laughing-cow-cheese-round-120-g-box/491599697,The Laughing Cow Cheese Block 120 g (Carton)
40,37,,,https://www.jiomart.com/images/product/420x420/590032907/amul-masti-dahi-400-g-cup-0-20200918.jpg,https://www.jiomart.com/p/groceries/amul-masti-dahi-400-g-cup/590032907,https://www.jiomart.com/p/groceries/amul-masti-dahi-400-g-cup/590032907,Amul Masti Dahi 400 g (Cup)
130,117,,"Bring an oozing twist to your dishes with Mother Dairy Plain Cheese Slices. It is a good source of calcium and milk proteins. Cheese can give a lip-smacking flavour to every dish, you can either consume it whole, or can even melt it in your food. So go ahead and buy this product online today.",https://www.jiomart.com/images/product/420x420/490005418/mother-dairy-plain-cheese-slices-200-g-pouch-0-20201020.jpg,https://www.jiomart.com/p/groceries/mother-dairy-cheese-slices-plain-200-gm/490005418,https://www.jiomart.com/p/groceries/mother-dairy-cheese-slices-plain-200-gm/490005418,Mother Dairy Plain Cheese Slices 200 g (Pouch)
85,83.3,,"Make your dishes extra special with Mother Dairy Ultimate Paneer, and bite into succulent bites of fresh, tender and creamy paneer. Popularly known as Indian cottage cheese, Mother Dairy Ultimate Paneer gives a delicious flavour profile to the culinary preparation, and also in an immense source of protein. Go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/491698155/mother-dairy-ultimate-paneer-200-g-0-20200720.jpg,https://www.jiomart.com/p/groceries/mother-dairy-ultimate-paneer-200-gm/491698155,https://www.jiomart.com/p/groceries/mother-dairy-ultimate-paneer-200-gm/491698155,Mother Dairy Ultimate Paneer 200 g (Pack)
65,62,,"Known for its immensely beneficial nutritive values, Gokul Curd is a soft and smoothly set curd/dahi that forms an integral part of the daily Indian diet. It is probiotic in nature and owns a prominent quota of medicinal value. It provides you with your daily calcium intake. So go ahead and buy this product online today!",https://www.jiomart.com/images/product/420x420/491642377/gokul-curd-1-kg-pouch-0-20200818.jpg,https://www.jiomart.com/p/groceries/gokul-curd-1-kg-pouch-590008667/491642377,https://www.jiomart.com/p/groceries/gokul-curd-1-kg-pouch-590008667/491642377,Gokul Curd 1 Kg (Pouch)
260,241.8,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Mach3 Shaving Cartridge features three DuraComfort blades that offer you long-lasting comfort while shaving. This contains a lubrication strip that glides on your skin with ease protecting it from redness, making it the right shaving tool. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490008607/gillette-mach3-shaving-cartridge-3-blades-2-pcs-0-20200919.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-shaving-cartridge-3-blades-2-pcs/490008607,https://www.jiomart.com/p/groceries/gillette-mach3-shaving-cartridge-3-blades-2-pcs/490008607,Gillette Mach3 Shaving Cartridge 3 Blades 2 pcs
630,585.9,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"It's time to upgrade your shaving experience with Gillette Mach3 Turbo Shaving 3 Blades Cartridge that delivers a closer shave without causing irritation. This has turbo cutting blades that give you an easy, superior and comfortable shaving with less tug and pull. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491179963/gillette-mach3-turbo-shaving-3-blades-cartridge-4-pcs-0-20201015.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-shaving-3-blades-cartridge-4-pcs/491179963,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-shaving-3-blades-cartridge-4-pcs/491179963,Gillette Mach3 Turbo Shaving 3 Blades Cartridge 4 pcs
69,63.25,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Go ahead and get foamy, rich and creamy lather of Gillette Lime Shaving Cream. This shaving cream has extra thick consistency that gives you a smooth and comfortable shaving experience. So what are you waiting for? Buy the product online at the best rate, right here! ",https://www.jiomart.com/images/product/420x420/491153456/gillette-lime-shaving-cream-70-g-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillette-lime-shaving-cream-70-g/491153456,https://www.jiomart.com/p/groceries/gillette-lime-shaving-cream-70-g/491153456,Gillette Lime Shaving Cream 70 g
199,185.07,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Nivea Men Sensitive After Shave Lotion is an extra gentle and alcohol-free formula that contains soothing and healing ingredients which helps in taking care of sensitive skin. This after shave lotion quickly gets absorbed into the skin, giving a soothing and moisturised texture to it. This product by Nivea is a perfect choice for men who have sensitive skin, as this gives an immidiate relief from any irritation on the skin post shaving. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490966844/nivea-men-sensitive-after-shave-lotion-100-ml-0-20200921.jpg,https://www.jiomart.com/p/groceries/nivea-men-sensitive-after-shave-lotion-100-ml/490966844,https://www.jiomart.com/p/groceries/nivea-men-sensitive-after-shave-lotion-100-ml/490966844,Nivea Men Sensitive After Shave Lotion 100 ml
165,151.75,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Vector Shaving Cartridge features twin blades that shave twice with each stroke. It is useful for a faster and a less irritating shave. The lubricating strip activates when wet, reduces pulling and skin irritation for a smoother and a comfortable shave. So what are you waiting for? Buy this product online at the best rate, right here!! ",https://www.jiomart.com/images/product/420x420/490520873/gillette-vector-shaving-cartridge-twin-blades-6-pcs-0-20200921.jpg,https://www.jiomart.com/p/groceries/gillette-vector-shaving-cartridge-twin-blades-6-pcs/490520873,https://www.jiomart.com/p/groceries/gillette-vector-shaving-cartridge-twin-blades-6-pcs/490520873,Gillette Vector Shaving Cartridge Twin Blades 6 Pcs
475,420,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Mach3 Turbo Shaving Cartridge features three DuraComfort blades that offer you long-lasting comfort while shaving. This contains a lubrication strip that glides on your skin with ease protecting it from redness, making it the right shaving tool. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490012837/gillette-mach3-turbo-shaving-cartridge-3-blades-4-pcs-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-shaving-cartridge-3-blades-4-pcs/490012837,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-shaving-cartridge-3-blades-4-pcs/490012837,Gillette Mach3 Turbo Shaving Cartridge 3 Blades 4 pcs
